"Description","JSON"
"In messaging service, there is a missing permission check. This could lead to local denial of service in messaging service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""messaging service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local information disclosure"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""telephony service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local information disclosure"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""telephony service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In messaging service, there is a missing permission check. This could lead to access unexpected provider in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""access unexpected provider"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""messaging service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In messaging service, there is a missing permission check. This could lead to elevation of privilege in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""messaging service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In messaging service, there is a missing permission check. This could lead to elevation of privilege in contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""messaging service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In power management service, there is a missing permission check. This could lead to set up power management service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""set up power management service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""power management service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Gallery service, there is a missing permission check. This could lead to local denial of service in Gallery service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Gallery service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In contacts service, there is a missing permission check. This could lead to local denial of service in Contacts service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""contacts service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Soundrecorder service, there is a missing permission check. This could lead to elevation of privilege in Soundrecorder service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Soundrecorder service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to elevation of privilege in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to elevation of privilege in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to elevation of privilege in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to elevation of privilege in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""elevation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to local denial of service in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to local denial of service in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to local denial of service in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In Music service, there is a missing permission check. This could lead to local denial of service in Music service with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Music service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In messaging service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local information disclosure"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""messaging service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"In network service, there is a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed","{""ROOTCAUSE"": ""missing permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""local escalation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""network service"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"The Welcart e-Commerce WordPress plugin before 2.8.4 does not have authorisation and CSRF in an AJAX action, allowing any logged-in user to create, update and delete shipping methods.","{""ROOTCAUSE"": ""missing authorisation and CSRF check"", ""WEAKNESS"": ""nan"", ""IMPACT"": [""create"", ""update"", ""delete shipping methods""], ""VECTOR"": ""nan"", ""ATTACKER"": ""any logged-in user"", ""PRODUCT"": ""Welcart e-Commerce WordPress plugin"", ""VERSION"": ""before 2.8.4"", ""COMPONENT"": ""AJAX action""}"
"Unprotected Receiver in AtBroadcastReceiver in FactoryCamera prior to version 3.5.51 allows attackers to record video without camera privilege.","{""ROOTCAUSE"": ""unprotected receiver"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""record video without camera privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""attackers"", ""PRODUCT"": ""FactoryCamera"", ""VERSION"": ""prior to version 3.5.51"", ""COMPONENT"": ""AtBroadcastReceiver""}"
"The Layout module in Liferay Portal v7.3.3 through v7.4.3.34, and Liferay DXP 7.3 before update 10, and 7.4 before update 35 does not check user permission before showing the preview of a ""Content Page"" type page, allowing attackers to view unpublished ""Content Page"" pages via URL manipulation.","{""ROOTCAUSE"": ""improper permission check"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""view unpublished Content Page pages"", ""VECTOR"": ""URL manipulation"", ""ATTACKER"": ""attackers"", ""PRODUCT"": [""Liferay Portal"", ""Liferay DXP""], ""VERSION"": [""v7.3.3 through v7.4.3.34"", ""7.3 before update 10"", ""7.4 before update 35""], ""COMPONENT"": ""Layout module""}"
