"cve_id","Container","adp_providerMetadata_orgId","adp_providerMetadata_shortName","adp_providerMetadata_dateUpdated","CVE_Description","cna_providerMetadata_orgId","cna_providerMetadata_shortName","cna_providerMetadata_dateUpdated","CWE_ID","CWE_Description","description_length"
"CVE-2024-36894","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-03T16:04:02.070Z","In the Linux kernel the following vulnerability has been resolved usb gadget f_fs Fix race between aio_cancel and AIO request complete FFS based applications can utilize the aio_cancel callback to dequeue pending USB requests submitted to the UDC There is a scenario where the FFS application issues an AIO cancel call while the UDC is handling a soft disconnect For a based implementation the callstack looks like the following Gadget FFS Application ffs_epfile_async_io_complete ffs_aio_cancel usb_ep_free_request usb_ep_dequeue There is currently no locking implemented between the AIO completion handler and AIO cancel so the issue occurs if the completion routine is running in parallel to an AIO cancel call coming from the FFS application As the completion call frees the USB request io_data->req the FFS application is also referencing it for the usb_ep_dequeue call This can lead to accessing a stale/hanging pointer commit usb gadget f_fs use io_data->status consistently relocated the usb_ep_free_request into ffs_epfile_async_io_complete However in order to properly implement locking to mitigate this issue the spinlock can't be added to ffs_epfile_async_io_complete as usb_ep_dequeue if successfully dequeuing a USB request will call the function driver's completion handler in the same context Hence leading into a deadlock Fix this issue by moving the usb_ep_free_request back to ffs_user_copy_worker and ensuring that it explicitly sets io_data->req to NULL after freeing it within t","","","","CWE-362","CWE-362 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')","1837"
"CVE-2024-36728","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T18:16:10.296Z","TRENDnet devices through contain a stack-based buffer overflow in the ssi binary The overflow allows an authenticated user to execute arbitrary code by POSTing to apply.cgi via the action vlan_setting with a sufficiently long or dns key","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","236"
"CVE-2024-36679","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T17:54:25.162Z","In the module Module Live Chat Pro All in One Messaging livechatpro a guest can perform PHP Code injection Due to a predictable token the method Lcp::saveTranslations suffer of a white writer that can inject PHP code into a PHP file","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","232"
"CVE-2024-36103","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-03T18:17:32.438Z","OS command injection vulnerability in and earlier and and earlier allows a network-adjacent attacker with an administrative privilege to execute arbitrary OS commands by sending a specially crafted request to the product","","","","CWE-78","CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')","220"
"CVE-2024-36013","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T16:13:08.964Z","In the Linux kernel the following vulnerability has been resolved Bluetooth Fix slab-use-after-free in Extend a critical section to prevent chan from early freeing Also make the return type void Nothing is using the returned value but it is ugly to return a potentially freed pointer Making it void will help with backports because earlier kernels did use the return value Now the compile will break for kernels where this patch is not a complete fix Call stack summary use mutex_lock(&conn->chan_lock chan pchan->ops->new_connection(pchan alloc chan chan list_add(&chan->list conn->chan_l mutex_unlock(&conn->chan_lock chan->conf_state use after free free mutex_lock(&conn->chan_lock foreach chan in conn->chan_l kfree(chan chan freed mutex_unlock(&conn->chan_lock BUG KASAN slab-use-after-free in instrument_atomic_read inline BUG KASAN slab-use-after-free in _test_bit inline BUG KASAN slab-use-after-free in Read of size at addr by task","","","","CWE-416","CWE-416 Use After Free","940"
"CVE-2024-36252","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T15:21:00.477Z","Improper restriction of communication channel to intended endpoints issue exists in Ricoh Streamline NX PC Client and earlier If this vulnerability is exploited arbitrary code may be executed on the PC where the product is installed","","","","CWE-923","CWE-923 Improper Restriction of Communication Channel to Intended Endpoints","232"
"CVE-2024-36459","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-18T16:36:37.214Z","A CRLF cross-site scripting vulnerability has been identified in certain configurations of the SiteMinder Web Agent for IIS Web Server and SiteMinder Web Agent for Domino Web Server As a result an attacker can execute arbitrary Javascript code in a client browser","","","","CWE-93","CWE-93 Improper Neutralization of CRLF Sequences ('CRLF Injection')","263"
"CVE-2024-36456","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-15T13:45:56.734Z","This vulnerability allows an unauthenticated attacker to achieve remote command execution on the affected PAM system by uploading a specially crafted PAM upgrade file","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","166"
"CVE-2024-36670","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T13:23:19.652Z","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/vpsClass_deal.php?mudi=del","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","117"
"CVE-2024-36837","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-06T17:59:11.723Z","SQL Injection vulnerability in CRMEB allows a remote attacker to obtain sensitive information via the getProductList function in the ProductController.php file","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","159"
"CVE-2024-36600","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-14T19:59:38.385Z","Buffer Overflow Vulnerability in libcdio allows an attacker to execute arbitrary code via a crafted ISO image file","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","114"
"CVE-2024-36076","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-20T13:39:28.442Z","Cross-Site WebSocket Hijacking in SysReptor from version to version causes attackers to escalate privileges and obtain sensitive information when a logged-in SysReptor user visits a malicious same-site subdomain in the same browser session","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","239"
"CVE-2024-36016","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-30T18:11:07.936Z","In the Linux kernel the following vulnerability has been resolved tty n_gsm fix possible out-of-bounds in Assuming the following side A configures the n_gsm in basic option mode side B sends the header of a basic option mode frame with data length side A switches to advanced option mode side B sends data bytes which exceeds gsm->len Reason gsm->len is not used in advanced option mode side A switches to basic option mode side B keeps sending until writes past gsm->buf Reason Neither gsm->state nor gsm->len have been reset after reconfiguration Fix this by changing gsm->count to gsm->len comparison from equal to less than Also add upper limit checks against the constant MAX_MRU in and to harden against memory corruption of gsm->len and gsm->mru All other checks remain as we still need to limit the data according to the user configuration and actual payload size","","","","CWE-125","CWE-125 Out-of-bounds Read","871"
"CVE-2024-36840","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-12T16:43:44.447Z","SQL Injection vulnerability in Boelter Blue System Management allows a remote attacker to execute arbitrary code and obtain sensitive information via the id parameter to news_details.php and location_details.php and the section parameter to services.php","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","253"
"CVE-2024-36650","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-11T20:31:56.501Z","TOTOLINK Wireless Dual Band Gigabit Router firmware in the cgi function setNoticeCfg of the file lib/cste_modules/system.so the length of the user input string NoticeUrl is not checked This can lead to a buffer overflow allowing attackers to construct malicious HTTP or MQTT requests to cause a denial-of-service attack","","","","CWE-120","CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')","319"
"CVE-2024-36997","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-03T16:25:40.238Z","In Splunk Enterprise versions below and and Splunk Cloud Platform versions below an admin user could store and execute arbitrary JavaScript code in the browser context of another Splunk user through the conf-web/settings REST endpoint This could potentially cause a persistent cross-site scripting XSS exploit","","","","CWE-75","CWE-75 Failure to Sanitize Special Elements into a Different Plane (Special Element Injection)","309"
"CVE-2024-36451","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T13:44:49.579Z","Improper handling of insufficient permissions or privileges vulnerability exists in ajaxterm module of Webmin prior to If this vulnerability is exploited a console session may be hijacked by an unauthorized user As a result data within a system may be referred a webpage may be altered or a server may be permanently halted","","","","CWE-280","CWE-280 Improper Handling of Insufficient Permissions or Privileges ","323"
"CVE-2024-36427","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-29T17:07:50.679Z","The file-serving function in TARGIT Decision Suite allows authenticated attackers to read or write to server files via a crafted file request This can allow code execution via a xview file","","","","CWE-918","CWE-918 Server-Side Request Forgery (SSRF)","188"
"CVE-2024-36427","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-29T17:07:50.679Z","The file-serving function in TARGIT Decision Suite allows authenticated attackers to read or write to server files via a crafted file request This can allow code execution via a xview file","","","","CWE-22","CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')","188"
"CVE-2024-36676","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-10T14:35:40.699Z","Incorrect access control in BookStack before allows attackers to confirm existing system users and perform targeted notification email DoS via public facing forms","","","","CWE-79","CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')","162"
"CVE-2024-36433","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T13:27:58.703Z","An arbitrary memory write vulnerability was discovered in Supermicro and motherboards with BIOS firmware before","","","","CWE-119","CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer","111"
"CVE-2024-36568","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-04T14:41:17.646Z","Sourcecodester Gas Agency Management System is vulnerable to SQL Injection via gasmark/editbrand.php?id","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","103"
"CVE-2024-36074","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-08T15:16:46.681Z","Netwrix CoSoSys Endpoint Protector through and CoSoSys Unify through contain a remote code execution vulnerability in the Endpoint Protector and Unify agent in the way that the EasyLock dependency is acquired from the server An attacker with administrative access to the Endpoint Protector or Unify server can cause a client to acquire and execute a malicious file resulting in remote code execution","","","","CWE-94","CWE-94 Improper Control of Generation of Code ('Code Injection')","399"
"CVE-2024-36681","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-26T19:33:36.034Z","SQL Injection vulnerability in the module Isotope pk_isotope from Promokit.eu for PrestaShop allows attackers to obtain sensitive information and cause other impacts via pk_isotope::saveData and pk_isotope::removeData methods","","","","CWE-89","CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')","225"
"CVE-2024-36905","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-03T17:18:14.920Z","In the Linux kernel the following vulnerability has been resolved tcp defer shutdown(SEND_SHUTDOWN for TCP_SYN_RECV sockets TCP_SYN_RECV state is really special it is only used by cross-syn connections mostly used by fuzzers In the following crash syzbot managed to trigger a divide by zero in tcp_rcv_space_adjust A socket makes the following state transitions without ever calling tcp_init_transfer meaning tcp_init_buffer_space is also not called TCP_CLOSE connect TCP_SYN_SENT TCP_SYN_RECV shutdown tcp_shutdown(sk SEND_SHUTDOWN To fix this issue change tcp_shutdown to not perform a TCP_SYN_RECV transition which makes no sense anyway When tcp_rcv_state_process later changes socket state from TCP_SYN_RECV to TCP_ESTABLISH then look at sk->sk_shutdown to finally enter state and send a FIN packet from a sane socket state This means tcp_send_fin can now be called from BH context and must use GFP_ATOMIC allocations divide error PREEMPT SMP KASAN NOPTI CPU PID Comm Not tainted Hardware name Google Google Compute Engine/Google Compute Engine BIOS Google RIP Code eb af RSP EFLAGS RAX RBX RCX RDX RSI RDI RBP FS CS DS ES Call","","","","CWE-369","CWE-369 Divide By Zero","1131"
"CVE-2024-36543","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-18T13:58:35.754Z","Incorrect access control in the Kafka Connect REST API in the STRIMZI Project and earlier allows an attacker to deny the service for Kafka Mirroring potentially mirror the topics content to his Kafka cluster via a malicious connector bypassing Kafka ACL if it exists and potentially steal Kafka SASL credentials by querying the MirrorMaker Kafka REST API","","","","CWE-400","CWE-400 Uncontrolled Resource Consumption","354"
"CVE-2024-36279","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-17T15:38:51.826Z","Reliance on obfuscation or encryption of security-relevant inputs without integrity checking issue exists in FreeFrom the nostr client App versions prior to for Android and iOS If this vulnerability is exploited the content of direct messages DMs between users may be manipulated by a man-in-the-middle attack","","","","CWE-649","CWE-649 Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking","309"
"CVE-2024-36910","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-31T15:26:57.008Z","In the Linux kernel the following vulnerability has been resolved uio_hv_generic Don't free decrypted memory In CoCo VMs it is possible for the untrusted host to cause set_memory_encrypted or set_memory_decrypted to fail such that an error is returned and the resulting memory is shared Callers need to take care to handle these errors to avoid returning decrypted shared memory to the page allocator which could lead to functional or security issues The VMBus device UIO driver could free decrypted/shared pages if set_memory_decrypted fails Check the decrypted field in the gpadl to decide whether to free the memory","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","618"
